<<<<<<< HEAD
PDBID,RMSD
1f1f,0.7254409049006662,0.5550088098041059,0.9289229029119463
1f63,0.5165935937382475,0.3451233087644574,0.0667318212035406
1f65,0.3220668277273213,0.3308425297661854,0.0725972631611053
1fcb,0.3865310755118241,0.2342084161636517,0.3288209986405314
1fcs,0.5962196473122262,0.508069808092143,0.0469665714821961
1flp,0.5038799201210222,0.4177489030324248,0.2169522544382513
1gdj,1.4558756682503189,0.5694950658732582,0.2998314081956232
1gdv,0.5518587703773818,0.5155178285656563,0.5425256305706364
1geb,0.3613846936719634,0.3522136277283751,0.2420382336504233
1ged,0.4283796058074949,0.4042796198361102,0.2663088243392391
1gjm,0.5253985868347018,0.4612065050348895,0.3345531930469511
1gvh,0.7458919178236084,0.6253938729000169,0.0773185502289321
1gw2,0.4506547080907606,0.3215995311055734,0.0726126460746892
1gwe,0.3885601946204315,0.2870533001099407,0.0001158524037973
1gwh,0.2976712248851395,0.3011861072507958,1.8082827720584223e-05
1gwo,0.492610190690917,0.3982752498167398,0.0695238608590145
1gwt,0.3810153971801335,0.317192737814248,0.1611083674731189
1gwu,0.3622413251448432,0.2283927427326327,0.0738836501583395
1gza,0.2975847960511782,0.2784005254022583,0.0981891383914471
1gzb,0.3970781889398482,0.3826497302540401,0.0604953870219692
1h55,0.4915692340756965,0.4174619225084389,0.1868157257128718
1h57,0.458540717060267,0.3974958764577457,0.0672920682812887
1h58,0.4151923448835041,0.3209538604604163,0.0341673718780379
1h5a,0.4804130519650024,0.4045932665731771,0.0329543116215104
1h5c,0.4727941234125452,0.3923921269940401,0.0429767798499345
1h5d,0.4873728853695498,0.4086999609217195,0.0336004325094055
1h5e,0.464053020205752,0.3974186821022756,0.0453267363162061
1h5f,0.4686020641203709,0.4077376453516565,0.0479371935766384
1h5g,0.4715253241027373,0.4062402481671991,0.0514049628628389
1h5h,0.4753950397193372,0.3992246618348097,0.0456020077881398
1h5i,0.4662649017817817,0.3886257229058889,0.0436080653077111
1h5j,0.4789707137925031,0.4109410586494958,0.0388390560862214
1h5k,0.4629914467931307,0.4000724443307449,0.0431723880934751
1h5l,0.4768268921036205,0.3900113910336491,0.0336555727427383
1h5m,0.4755420070016851,0.3994372665626929,0.0361818033466181
1h5z,0.3708916011451409,0.3176208666729082,0.2856659844013186
1h6n,0.6253429293888672,0.2983895416314099,0.5320585023420776
1h7k,0.5826646361687722,0.4214230893243885,0.2802938916187292
1hbz,0.5745248413612314,0.4014630781277047,0.0001094104658009
1hch,0.4958537363729329,0.4180015055339658,0.2276490698703854
1hcz,0.7088216628320066,0.4850462941916471,0.7110660920499295
1hlb,0.5488266807393408,0.4512995555053747,0.3736621560909974
1hrc,0.4749369572160511,0.473230785331488,0.3574275400349888
1hrm,1.1174039167949854,0.7209609884697133,0.3484110405151839
1hsr,0.3134906509587662,0.3061797686220679,0.2376024511681692
1hsy,0.6098732010295849,0.5154842083448747,0.0584175609221544
1hzu,0.5259084650127445,0.4767710243153549,0.5822703478780176
1hzv,0.5176496526230833,0.5429024616358649,0.0501201039828275
1io3,0.4762754923441409,0.4971571061929012,0.2821868900583723
1irv,0.5564752962736421,0.310920559940662,0.3994046681763449
1irw,0.431992329167821,0.436868648274138,0.3266239486366657
1iwi,0.3505315366541136,0.3480481721736606,0.2397559678885742
1iwj,0.3865013790473868,0.382271566872911,0.2451826948302551
1iwk,0.4581296388917674,0.3966564754877311,0.2636266411519976
1iyn,0.3971375850292645,0.3060542961781138,0.1852973646177882
1j52,0.4677379386076351,0.2653453699657609,0.24607860723331
1j77,0.4250780128772208,0.4157808165942778,0.1604109793353894
1jci,0.329996346252505,0.2334773910233518,0.1786919183229533
1jdl,0.3213505872549329,0.3410414203808339,0.1355267768553538
1jdr,0.8888820477997839,0.2966478713767781,0.4260898668940727
1jf3,0.5718403840133071,0.4902694882753607,0.0674146724000733
1jf4,0.5537710933495373,0.4847550811549499,0.067230254060826
1jio,0.5394087719649782,0.4746723001175299,0.2614012363181546
1jp6,0.5019343185432239,0.3000623898564056,0.3034006919003733
1jp8,0.5438681077246181,0.3338463211509175,0.38696038693863
1jp9,0.4690600608898975,0.2767761273217317,0.2797005463752428
1jpb,0.554949357729175,0.2773288831115331,0.2681578920462663
1kb0,0.470279994889557,0.4090181751822007,0.4945201152821515
1kbi,1.0224461887720061e-07,8.429369702178808e-08,1.406116067456218e-07
1kfr,0.6282623338946153,0.5295661230576134,0.0416986194794348
1kr7,0.4763284498521744,0.4626083316949575,0.1323422141562473
1krj,0.388925263263339,0.2802436487824501,0.1914639134247288
1kv9,0.5242649658773756,0.5326429685192776,0.338902051210273
1kxm,0.3541988870049962,0.2817567182963847,0.1837358284311589
1kxn,0.3779090434736452,0.2722998288517141,0.204276033292384
1kzm,0.4503780600927634,0.3600826735390947,0.0500848914335757
1l9b,0.3331595167772925,0.3441153955610492,0.2014482095763793
1lco,0.6408734029265849,0.4423019540215647,0.8324480110994362
1ldc,0.5077653566414132,0.384692024306014,0.5095123404426919
1lfk,0.326258229639547,0.1993148782460643,0.337591495022118
1lg9,0.4265163430023493,0.3588839645931628,0.3991011933397948
1lgf,0.3976071108724379,0.2862900412818678,0.3654509438263223
1lh2,0.62637069376526,0.653994438605978,0.2459202669565465
1lhs,0.6201855397911299,0.5157528225217757,0.3051072168370674
1llp,0.2704437788086321,0.2188926516284984,0.110670785286493
1lqx,0.4515251619309373,0.4622509434092102,0.3337636382054885
1lr6,0.34801734664501,0.3272101795688205,0.3469404079385844
1ls9,0.4742468786488682,0.4117788994215546,0.5705449241622745
1lsw,0.4335735647487854,0.4461771207768436,0.0503832136772275
1ltd,0.5012678560196828,0.3177698470140245,0.5695953048255744
1ltw,0.3868920524844961,0.3086762355876299,0.4848779738612193
1lue,0.4846426334161178,0.2918853198712368,0.2148875180875574
1lwl,0.6143759535685483,0.5655806468173075,0.2563738722772939
1m20,0.3469318863944456,0.3255063906111624,0.3041775896347332
1m2i,1.0224461887720061e-07,0.0,9.942742064336529e-08
1m2m,0.3419652260496243,0.3004674319651439,0.3822352242381657
1m59,0.3079536198260646,0.275664227903636,0.2846178985742652
1m7v,0.5655249003637544,0.4796413401231812,0.3890703889398502
1m7z,0.5862663721164342,0.5031333020118984,0.3847160552000811
1m85,0.6380379129323487,0.435190309187532,0.2825089178896451
1mba,0.4898631604297341,0.5104603748502093,0.0282741932107748
1mbd,1.4205940701300366,0.5814692731579306,0.1366388727330729
1mbo,0.2711894449319481,0.2799403378246299,0.118030602467408
1mbs,1.1616980117757685,0.6640133618187052,0.039538443306621
1mgn,1.150161916035778,0.4987797365056732,1.2198618106910637
1mj4,0.1938202586799121,0.1967278978804723,0.1142875333757516
1mk8,0.323859246166774,0.2393822526597434,0.169531749840241
1mkq,0.3439691003122682,0.2394985939584844,0.0414870695021987
1mkr,0.3462261927748524,0.2146861884979215,0.0439525759129664
1mlg,1.3104136761820353,0.6027019919395146,0.1181262827128855
1mlh,0.515489740696518,0.3501579105039003,0.2623577170973419
1mlk,1.3200268905169386,0.5948696728322591,0.1145175143025117
1mll,1.3225083261137706e-07,1.460009659995543e-07,6.37200455456792e-08
1mln,1.3701645620626384,0.5529286758056493,0.1681384599465085
1mlo,0.5438643962288229,0.3744908205196012,0.2345346379847125
1mlr,1.3205108958371852,0.5719850695309513,0.1295343245189761
1mls,0.5029402679706094,0.3420086964553471,0.2520178825751568
1mn1,0.35615373505164,0.2999402352028231,0.3405147600039795
1mn2,0.3836664720730642,0.3314520334368235,0.2825854320895186
1mnh,0.277703179739551,0.2619264879508765,0.0484587018356909
1mnp,0.441921152703197,0.4148558584566972,0.3012943248879313
1moa,1.4481296828948422,0.695665999238758,0.0638612557823817
1mob,0.613339887531867,0.5308343892695365,0.0932795049278117
1mod,0.6317525434639604,0.4929346928922137,0.0858863425867565
1mqf,0.6022141639271772,0.3231996092841405,0.4672237219546279
1mti,0.631034878602472,0.4980312213937972,0.2488748028504824
1mtj,0.6299457091339347,0.5032471527230007,0.0988773564897051
1mtk,0.5669477058573578,0.4655841486011158,0.2142989707917991
1myt,0.5216990747666918,0.4149973303061198,0.2450443703597155
1mz4,1.4459572669580526e-07,1.884864366154897e-07,7.03058033728109e-08
1n4g,0.5190924056302048,0.4250253253489509,0.4365388173353608
1n5u,0.5039117748949357,0.5279393812455433,0.1370160204386095
1n6b,0.3605849336575208,0.3069526071536131,0.2474339104895096
1nek,0.6714451886736909,0.6202817760448167,0.3647374349392054
1nen,0.6214328863843108,0.5800142586335659,0.2825758961071689
1nr6,0.2715479544683592,0.2588018114029532,0.2869992671999365
1ntf,0.4644340117268209,0.428827193877009,0.4626461773277014
1nz2,0.2065573925605874,0.2112170991652434,0.0802862845043472
1nz3,0.4822980551201204,0.2794573209957054,0.2885346662012844
1nz4,0.4905187885950051,0.3357880022724348,0.2492938876016782
1nz5,0.4599481865431439,0.2657122295442041,0.2261661877459745
1o16,0.466193865831212,0.2631881826483751,0.2241262734392716
1oaf,0.3403717846863869,0.1964897391617451,0.1968564956387501
1oag,0.359313178978394,0.2320340358836547,0.2310691856146611
1obm,0.2980033776666647,0.2920830820625524,0.1165891319503837
1ofj,0.4555521490967986,0.2590383499537808,0.2320031089104489
1ofk,0.4494119382766109,0.2646004578336572,0.2128257001351134
1oxa,0.5250580426141273,0.4583668957878055,0.2029125734835717
1p3t,0.426090381942139,0.4173743202662603,0.0368108112683641
1p7r,0.5484410214039975,0.4857866269275127,0.2520894019187724
1pa2,0.3834045479217213,0.3061254305804604,0.1533810100191034
1phc,0.2150321609248019,0.2181904372782022,0.0001376720968099
1pkf,0.4625797645687444,0.3768851562022129,0.2625608889796814
1po5,0.2999073679971921,0.2883197435920328,0.2337667737709882
1q5d,0.4662307007721188,0.333172537042563,0.4061630635168924
1q5e,0.3385303107770532,0.340646512076858,0.2276601954098626
1qhu,0.5241323604996935,0.4224430238263685,0.2483990846600131
1qmq,0.3812425977998799,0.2635134972897953,0.3619339045335087
1qo4,0.41794414973048,0.364512130734802,0.0589044574717584
1qw6,0.4304615971179789,0.3174463236764745,0.3895815714552856
1qwc,0.4735576774773685,0.364077876302332,0.3875505905449026
1r9o,0.3633137708105881,0.3665252296448152,0.2662121760212866
1rap,0.3485191588261916,0.3454790811331459,0.2456111663970459
1raq,0.4957780415517723,0.5173394128258638,0.3387024966845008
1re9,0.2905357832781263,0.2766542381485709,0.3022156451131806
1rf9,0.4209277769501708,0.3837153473577968,0.3371276931391282
1rom,0.5779909506346648,0.4981735411081835,0.3296214773435711
1rse,0.3841564601461914,0.1664008244076832,0.2065470203788215
1rtx,0.4299300896836986,0.2884825983751378,0.5028593666877909
1ryc,0.3337404875682476,0.265887864194376,0.2055269906198145
1sk7,0.4191766856275594,0.4061953249308119,0.1449422820670588
1sog,0.3366753744088665,0.2213562419708028,0.0405399319444684
1stq,0.3414215343958148,0.2109622273683622,0.2043577341705245
1t93,0.4197002914871154,0.3934614728562494,0.3027396483809136
1tqn,0.4374716295889044,0.3943196128961097,0.3587003874493602
1u13,0.4629079020281827,0.4462464083122024,0.3118492005095242
1u75,0.5670433724518045,0.5318591121453988,0.3926696903412123
1u7s,0.4677132051569815,0.2772047544941763,0.2118069808169945
1u9u,0.3669699329579498,0.3654790682330478,0.2829683480280698
1ub2,0.4423018182330012,0.3418059768539884,0.0301785740250883
1ubb,0.3352973046394055,0.3066691576223803,0.0423339170772191
1ue8,0.5401074210107677,0.5059391749355621,0.3860432370884467
1ulw,0.3413249678952681,0.2826812201118939,0.2554542093358728
1uvy,0.3886722693153175,0.3733753257840863,0.1592654297897549
1v07,0.3592752130143704,0.3404024128627644,0.1089918307827155
1v5h,1.770928746958274e-07,1.6858739404357617e-07,1.5720855555433917e-07
1vag,0.4570312071456909,0.3648310143905532,0.3849719690613589
1vgi,0.4130171428501928,0.4221758185594265,0.1047058711304534
1vxa,1.4016264822966735,0.6637878117564227,0.1892960068591819
1vxb,0.6161016582028043,0.5334382978034313,0.4554724405035926
1vxd,0.5948301052862572,0.4674137157913552,0.3423932617354035
1vxe,0.6051999620822576,0.470127975818736,0.2343630065657717
1vxg,0.616065848350483,0.5006373758341263,0.3717323483656584
1vxh,0.5940712918628396,0.4831177514399956,0.2293630199560875
1w0e,0.4705977742975747,0.4757484798929757,0.2790786685402195
1w0f,0.3656872390651379,0.357243696054093,0.2816812583186084
1w2l,0.5637280659915386,0.4642997594823941,0.3643262354257415
1wla,0.5717424677673408,0.4698964037739362,0.2229110256027715
1x3k,0.5659995103149533,0.504311430784913,0.1869383992943867
1x46,0.4796944997666279,0.5068614956798674,0.1047919918999991
1xbn,0.3492118963783307,0.3076168021134302,0.2493201186710224
1xch,0.4377978161639599,0.2823015543795534,0.2227697049133774
1xj3,0.4052016898627676,0.4132225673272891,0.0380017331114061
1xme,0.4091825898612141,0.363328669413145,0.3137787588683882
1xqd,0.396173048528794,0.3197252706962487,0.3156624308061768
1y01,0.5184328386784931,0.3996848526761785,0.3943442355987359
1y28,0.2903791982330696,0.2245676400423769,0.0439622388014531
1y5l,0.0,1.460009659995543e-07,1.2177322350865586e-07
1ycc,0.4408262751520965,0.4668346666389868,0.2329918498637571
1yea,0.546174430325116,0.5464937906972815,0.4329970091932938
1yeb,0.4744607653462547,0.5164842397229538,0.1107342241760486
1yiq,0.5928582833563141,0.5460944426248546,0.5621040702497149
1yma,1.0350383509290215,0.320907274343337,1.227616327357218
1ymb,0.4752928550457608,0.3277517458560491,0.2238931011954373
1yrc,0.4532599066095161,0.3787325545129503,0.3199479386246524
1yrd,0.4864874576027757,0.4234551560545765,0.3145450919558819
1ytc,0.440069353712329,0.4675823241557679,0.1757273724830425
1ywd,0.402058233228353,0.3966470518533366,0.1483369674299694
1yyd,0.2767846304203596,0.2534328878317904,0.1066366290879023
1yyg,0.2864657802196124,0.2617390400801306,0.0868346698722806
1yzp,0.2853787012793933,0.2610473492899353,0.1500395701812676
1yzr,0.4025070435222824,0.3950229493617226,0.1778020725424522
1z8o,0.3798829191371027,0.3166856005407521,0.4069575597239122
1z8p,0.4413448870165727,0.3619568792445443,0.4811678472467618
1z8q,0.3801600007794327,0.3021492639548229,0.4162931966559617
1zby,0.3171105023423644,0.1779390788959805,0.1626526747642535
1zbz,0.273918904435159,0.1319539921080135,0.1810062178315939
1zoy,0.563488887402606,0.4816627691905451,0.3583964516560586
1zvi,0.4192081236637139,0.3794315233443708,0.2726462247036
2a3f,0.3768780470197703,0.3461608560581564,0.2112824885535895
2acp,0.3215655547086218,0.2684634830753705,0.227387690921145
2ah7,0.3076697433286395,0.3076393864991854,0.1264902425318385
2aiu,0.5104685956110763,0.5326797101915925,0.2370834334150929
2al0,0.3065864022318486,0.2959458266443234,0.1077137886139905
2all,0.2604955504852394,0.2645187958748836,0.1348353620967571
2amm,0.2932423583611753,0.3014076702562354,0.1330605355062365
2an0,0.5749424827943744,0.4572763444773497,0.3118021867845435
2an2,0.4444148960988975,0.3715551787346758,0.2526897878852061
2anz,0.3660129373727075,0.2371285586548494,0.2078928097849795
2aqd,0.3234164636232129,0.2203000823196708,0.1717564560043437
2as1,0.3265372556865483,0.2042504242647209,0.151281038914687
2as2,0.308538076953622,0.1594519425950037,0.1598021654009472
2as3,0.3308829202026762,0.2210234333663107,0.1520647822947945
2as4,0.321946093416577,0.2063120465144018,0.1464190860247622
2as6,0.2721922192931884,0.2064614307795919,0.1335086615673756
2b0z,0.5552822876435002,0.5461800403859535,0.3973439408573833
2b4z,0.3593639764928919,0.3025847213399648,0.1910614380184771
2bcn,0.5417779865201957,0.5313161298501564,0.3032355162443676
2bgv,0.4384788400334993,0.4739077578674688,0.1735351300939729
2bh4,0.5398649720632048,0.4512167915899082,0.3958189096640068
2bh5,0.6213769002271738,0.4483502307523406,0.6499361809557314
2bk9,1.0224461887720061e-07,8.429369702178808e-08,1.406116067456218e-07
2blf,0.5873912015618201,0.5761970348962958,0.360120839114582
2blh,0.5395485918151849,0.3812357299803495,0.2710889632503458
2bli,1.3464002904434742,0.5583603177876891,0.039914886686987
2boq,0.3987859213939735,0.3871371929014084,0.2168962371461101
2bpb,0.5645978063633459,0.5643658099809717,0.3467514073943182
2bwh,1.335184128634107,0.6172704311524402,0.0331464106973822
2c2c,0.0,1.460009659995543e-07,7.03058033728109e-08
2c7x,0.5036864505284528,0.3968371284657547,0.3855803384179745
2c8s,0.3086726368177695,0.2619616508717706,0.2562478824139469
2c9x,0.5863780743668151,0.5740773229439554,0.3651980883051108
2ca3,0.5815188476197958,0.5676228025104935,0.3398219137530803
2ca4,0.6204579057701445,0.6004746973302104,0.3935999363649052
2cag,0.5304892496003518,0.4792384101904038,0.0001325839121903
2cah,0.5891863527346465,0.3839560506474619,0.1234781492132099
2ccp,0.3291230362433739,0.1697303642355066,0.2229092598704683
2ce0,0.6051852376675603,0.4763124713195081,0.6925799934430698
2ce1,0.5700946165314544,0.4678189722268576,0.6673115053073152
2cep,0.3557071227465815,0.2385826497623767,0.3045085435835684
2civ,0.3778069600608614,0.3009550005649312,0.2653908922328095
2ciw,0.2841238347237363,0.2716102163319877,0.3092278944057978
2cix,0.3033166500312801,0.2990147895561949,0.2453060893939172
2cj0,0.3823100523505968,0.2752292324868591,0.270802785359893
2cj1,0.3129531347934672,0.3001270041640173,0.308826437051966
2cl4,0.3623854874748217,0.2339096496507643,0.2106085383628255
2cmn,0.2473840268205007,0.24612939696413,0.0419139857589736
2cp4,0.423548346456669,0.4091784269654304,0.0443935025432319
2cpo,0.4590868233974047,0.3206148738215032,0.4220356800463672
2cpp,0.3833291775302777,0.3846850777893432,0.236206326127812
2cyp,0.346318907966009,0.2191845484415971,0.1908263665799722
2d09,0.4139361174736984,0.3528197104506603,0.3964300398684174
2d0e,0.4340555911102274,0.3909391235436785,0.3154082252892104
2d0s,0.6206266589164602,0.4913563867231445,0.5564589828203786
2e2y,0.3841628027412443,0.3447975346818128,0.2087768638196616
2eun,0.3698212565301252,0.1768208209419663,0.0719148524503838
2euo,0.2955346906177174,0.1335256028766974,0.1488021730441327
2eup,0.3446124365356101,0.1582709959885568,0.1819850928551079
2euq,0.2754181259649521,0.1751919433818679,0.040992335940973
2eur,0.4194636062399313,0.1688733744905601,0.2479637615428917
2eus,0.3488436313279341,0.2038748808526834,0.1818574552665761
2eut,0.367090270229596,0.1761309997603153,0.0338219403761262
2euu,0.389566613637598,0.2093305230928384,0.2031657103832471
2fr7,0.3411495930610995,0.3246639376676071,0.32385548858498
2g5g,0.4539960521259758,0.3953902820328075,0.2155345780325126
2gdm,0.3976000481100725,0.3511439626549599,0.156450210869429
2ggn,0.4895306915222885,0.3370005729297267,0.716022500821998
2ghe,0.3035561316715403,0.2312586760092467,0.1384154493514265
2gjm,0.4661184995799185,0.4319685300343679,0.3354753467673643
2hbg,0.3575408507738271,0.2806309635119737,0.0640420935851357
2hi4,0.4146310451360144,0.4115538151455853,0.3048542016506914
2hz1,0.4269627780993585,0.3765157203936504,0.3294774172671083
2hz2,0.4243268478967135,0.3441179758076301,0.3561006656510447
2hz3,0.402717584443037,0.3379510475378402,0.3184392777843617
2ia8,0.4629625762134212,0.3997144045996213,0.0309588993117053
2icv,0.4159544330748971,0.3578026045973744,0.0278571384276889
2iiz,0.3084057971487226,0.2742370428853857,0.0362167502697314
2imq,0.3753218479153442,0.3108467507290597,0.503609025488401
2ivf,0.5028685157220715,0.4681459374181205,0.383019493424225
2j0p,0.3565707636249019,0.3428724748787987,0.0604009437985527
2j18,0.478160656676857,0.3498376356881051,0.0
2j19,0.35985432825249,0.2832441730943729,0.2692316853849432
2jjn,0.3083199264764695,0.2191063087333241,0.3541850686771018
2jjo,0.2275339833946828,0.1849756563259459,0.260012657508418
2lh2,0.6007019150293759,0.6429461924789948,0.2327714987138797
2mbw,0.589873158333929,0.4390618137846959,0.2360667762264077
2mgb,0.578423343431922,0.4572393018298324,0.2649200829678327
2mgd,0.6096334864453117,0.4970576268989611,0.1496543573032592
2mge,0.6102915122523995,0.5118655697901057,0.3427393362204381
2mgg,0.6166015441344336,0.5302558496969144,0.0727534525693575
2mgh,0.5780932916909403,0.5080932572712816,0.200354438469839
2mgi,0.6106240179847676,0.5188234591307083,0.2822151642566983
2mgj,0.5735073828477596,0.4964368068853643,0.1197968065769713
2mgl,1.3528145930242332,0.6440496216758353,0.4587248531629389
2mgm,0.4310452102379941,0.4590967250184768,0.1643321077831273
2mta,0.4978291601676632,0.53207522977795,0.2946315937332546
2nni,0.4368161238795188,0.3673041897715441,0.1878981000073009
2nnj,0.2653389412932762,0.2504395181078029,0.2877843235528976
2nqx,1.107941958185716,0.4766956061614058,0.0338301440028306
2nrl,0.4162038135869433,0.235712266790383,0.2429345497229429
2nrm,0.3908819075808153,0.2217721468255794,0.2159715702595265
2nwb,0.2808749771550918,0.3036063141133365,0.0366521161851797
2o86,1.1409472874878877,0.5250602989172392,0.03610499780281
2oh8,0.3601115013088108,0.2453372066941859,0.1579408449922428
2oh9,0.4384582969513191,0.2981034968233989,0.1960832162923118
2oha,0.4707932031391378,0.2826267024042977,0.2047825897271598
2ohb,0.4665445359889066,0.280945956842934,0.270242167097958
2owh,0.4905728701769984,0.4582689088748908,0.0596724350657639
2oye,1.233301518898563,0.5449540593028137,0.07868809666277
2oyu,1.6247341291059822,0.6814076735429987,0.0547284291613368
2oz0,0.5985358764107126,0.4802892631638183,0.7250530162148615
2pt3,0.4007874155370666,0.3765408072265683,0.2763006837615677
2pum,0.4638040497871686,0.3685914469294591,0.2104951103314656
2q8q,0.4245341054064812,0.3689090242081621,0.3056864026230261
2q9f,0.5297659153095671,0.3025213748618404,0.5510339538960204
2q9g,0.4717946896561786,0.2753024139305483,0.4640191040831251
2qbl,0.1804800821585619,0.1592423448413722,0.2956810398706754
2qbn,0.3266836143781633,0.3159913027141672,0.3540824669091408
2qpe,0.5538190670166219,0.3449819907093904,0.5715652929659435
2qqt,0.4452081396906707,0.4341476922258586,0.1450052535312797
2qrb,1.405614172117187,0.4203742276586134,0.5085426918040976
2r5l,0.2969090496137888,0.2602170683441283,0.2461954269411235
2r79,0.4478773845140981,0.4332797904675449,0.3313925410625877
2r7a,0.855360480688891,0.5445182225647495,0.2163524508290325
2rbt,0.2759627590127528,0.1653431417109027,0.1687673917354309
2rbu,0.2679638353186283,0.1733665901645642,0.1650778462063095
2rbv,0.2673208528938055,0.1799971995013146,0.1323776035810709
2rbw,0.3177327529159791,0.1777063086025027,0.155627637634159
2rbx,0.2843877297963565,0.1770711113132359,0.1487395081978644
2rby,0.2924258194748234,0.1471476083118891,0.166665864549193
2rbz,0.3175483873280101,0.1566525341780778,0.1841775611846008
2rc0,0.3313965978163056,0.1839059973362037,0.188907713702154
2rc1,0.4140876240331386,0.3240985925182756,0.0387440268704086
2rc2,0.2752232985712858,0.1859561103232263,0.1562724609603873
2spm,0.5668750702503207,0.4391323176919316,0.2956469784042232
2spn,0.4666780773351555,0.4725438579285432,0.1527389766523188
2spo,0.6208119517446021,0.471067170074382,0.264205424460393
2uuq,0.3643510520722862,0.1758732874683812,0.4050624808164093
2v07,0.5055979482001736,0.4162136775144672,0.6302228024601922
2v1h,0.4380164175773303,0.2260512046481737,0.2605535481469974
2v1i,0.4159203508270699,0.2550567467086235,0.2141947142509699
2v1j,0.4319063576939323,0.2403684343737547,0.2467849522252078
2v1k,1.2680329188388002,0.6213567914010905,0.0400348373413235
2v23,0.3373777537739191,0.226216837138444,0.2026907348816937
2v2e,0.3496292867783309,0.2107978722451932,0.3013961117525555
2v7i,0.4521058974688062,0.2902446558672603,0.2553580166992041
2v7j,0.8200292664326344,0.4570310406586026,1.1878902850237578
2vcf,0.3536975480404381,0.2212989425183853,0.2111565406404211
2vcs,0.3410247835043917,0.1981927106817889,0.1666800194210864
2veb,0.4271738846366801,0.4133957489753365,0.1376718008330227
2vka,0.3791894086329537,0.3894484852898445,0.2074135682234895
2vku,0.2464379814782888,0.2296290882782123,0.3601499109263529
2vlx,0.4536693418130614,0.2657983452870281,0.3186958958514377
2vly,0.2933118092617392,0.2325803486240516,0.1211843322445219
2vlz,0.3111067902350211,0.2678683752764136,0.1838803687643073
2vn0,0.292356073932944,0.2574245802033897,0.1842708681062403
2vnx,1.035130458248599,0.4070042670393369,1.555786446920426
2vnz,0.3841736144815416,0.2712734897490494,0.1870414972983453
2vo2,0.4666884581021328,0.2748352614612264,0.7107972210238835
2vyw,0.2839707086088862,0.2616283270664831,0.1414622166731549
2vyy,0.3323354592142989,0.3017116485907321,0.1148507394537035
2vyz,0.3815755834609896,0.3234267867296638,0.1457442254451241
2w23,0.295816176700617,0.2773524040027595,0.2466686116170326
2w6w,0.4867812182139024,0.3651559679774349,0.2177972237405499
2w6x,0.4543637544301839,0.3154709936045021,0.2290258305826521
2w6y,0.5011216731384344,0.3195137005984726,0.2570274780733775
2wgy,0.2130530774237019,0.1907790566036419,0.2935117731591412
2wio,0.407777454792617,0.1866838741740855,0.403622083196531
2wm4,0.3291299980447298,0.3161709282209738,0.2887247630928058
2wm5,0.2153718711460779,0.1811513123221387,0.3085106425203791
2wtg,0.3252305577804263,0.2543479730402065,0.2501693501656553
2x07,0.312502801009249,0.2617790219344418,0.1368781769786538
2x08,0.2802167306173842,0.2317403136280101,0.1167799061803069
2x5l,0.3467131321710504,0.1508392863484305,0.3917615653001293
2x5w,0.4392942281876115,0.3022281157712692,0.315435880905678
2x9p,0.5404234592048638,0.3502308450807097,0.4309306645855913
2xbk,0.3799848945230712,0.3007852341056317,0.3225715501439559
2xc3,0.2399147864864632,0.2255950546135321,0.2959613104889029
2xi6,0.4289553127264148,0.3328512604116996,0.2508391548206596
2xif,0.3942622651645418,0.2139873356990614,0.2633527740288663
2xih,0.3074090229463371,0.2982715745544896,0.0764446638155546
2xil,0.307616199095941,0.157100171717897,0.2525071857745817
2xj5,0.2911988653285761,0.1419452383861086,0.2126185792325687
2xj6,0.3742610057697201,0.2924271804845784,0.1668499188999106
2xj8,0.3048357290452554,0.1901109730292712,0.1667023775792766
2xkg,0.3195293274548814,0.2144976259681354,0.1229900969433584
2xkh,0.3983871443305945,0.324096228946178,0.0823060908584925
2xki,0.3964680826685524,0.3219082181109409,9.141034107801396e-05
2xl8,0.4572434957136206,0.4382953521603313,0.0301986371317523
2xld,0.3233955325968076,0.3365008764416928,0.0469687576024181
2xlh,0.4437939143088582,0.439894991671927,0.03135656871358
2xm0,0.4217512390520727,0.4506562414166297,0.0406358982420695
2xm4,0.4690959934550328,0.4388710876673821,0.0331427737044014
2xn8,0.2666664633421534,0.2334671208089063,0.2758771046698441
2xvx,0.5449024436406347,0.3750795248055825,0.0442244934083854
2xvy,0.4489666786611613,0.3379091820196492,0.0683178872681055
2xvz,0.4320737016234439,0.3202499576152692,0.037429725297346
2y5a,0.3033268496825026,0.1754745961893056,0.0499335950767671
2y6a,0.3578022008968932,0.2362903308151599,0.1878722706525952
2y6b,0.4142903543142731,0.2623963266313229,0.0506160933734443
2y98,0.3496994071879529,0.3524725962355116,0.3069358500918163
2yca,0.4410568178099014,0.3353121356846258,0.4421714755948278
2ycc,0.4850920217031968,0.4984195496600893,0.3328539315988312
2ycg,0.3433818291085275,0.2224955529140244,0.1926594570841096
2ykz,0.430130948671394,0.4343884883332127,0.0205390312326994
2yli,0.4425152183484893,0.4460352162700552,0.0305809972405441
2yqb,0.4462596297528122,0.4826344824716784,0.2745838365821204
2z3u,0.3253080244648901,0.3148607797982228,0.309546656612519
2z6f,0.3626282701294561,0.2824558620953347,0.2735247697563798
2z6s,0.2668010472020644,0.2677128141168808,0.1262288235223076
2z6t,0.386244309976862,0.3370824057756344,0.3455075240304577
2zax,0.4137789354085497,0.356357633017471,0.3216242648855789
2zby,0.4862905652250226,0.3786723385651839,0.330849505123701
